"","mice","date_expe","BW","BT","EEDm","EENm","EREDm","FAT","FIDs","FINs","GLY","LEAN","P0","P1","P3","P5","RERDm","RERNm","STATUS","VCO2Dm","VCO2Nm","VO2Dm","VO2Nm","WIDs","WINs","XYDm","XYNm","ZDs","ZNs","DOB","DOD","AGE","REMAINTIME","XYTOTs","ZTOTs","XYZTOTs","XYZDs","XYZNs","XYDs","XYNs","RERTOTm","EETOTs","EEDs","EENs","FIDKCALs","FINKCALs","FITOTKCALs","WITOTs","EB","FAOX","FATPROP","LEANPROP"
"390",31,2022-04-22,28.23,37.1,0.496465277777778,0.536951388888889,0.470986111111111,4.594,1.26,2.52333333333333,123,18.545,3.871,65.242,64.428,46.309,0.803965277777778,0.922576388888889,"ISOLATED",79.9305555555556,96.9097222222222,98.6388888888889,104.104166666667,2.01333333333333,2.01333333333333,3150.86111111111,4689.63888888889,7311.33333333333,10563.3333333333,2019-10-03,2022-05-14,932,-22,94086,17874.6666666667,111960.666666667,45121.6666666667,66839,37810.3333333333,56275.6666666667,0.863270833333333,12.401,5.95758333333333,6.44341666666667,4.20714,8.42541,12.63255,4.02666666666667,0.23155,5.65192798611111,16.2734679419058,65.6925256818987
"391",31,2022-05-12,20.74,35.9,NA,NA,NA,1.733,NA,NA,112,14.945,4.165,250.495,234.299,177.257,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-05-14,952,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35583413693346,72.0588235294118
"392",32,2021-07-23,25.55,37.7,NA,NA,NA,3.381,NA,NA,131,17.66,4.432,212.568,56.664,23.141,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2021-09-20,659,-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2328767123288,69.119373776908
"393",32,2021-08-27,26.98,37.4,NA,NA,NA,5.151,NA,NA,179,17.694,4.098,136.263,68.7,40.382,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2021-09-20,694,-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0919199406968,65.5819125277984
"394",33,2021-07-23,27.3,37.5,NA,NA,NA,4.793,NA,NA,157,18.091,4.116,157.485,50.138,44.079,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-27,659,-219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5567765567766,66.2673992673993
"395",33,2021-08-27,29.43,38.4,NA,NA,NA,6.565,NA,NA,170,18.437,3.961,236.914,84.604,59.308,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-27,694,-184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.307169554876,62.646958885491
"396",33,2021-09-21,31.46,37,NA,NA,NA,8.141,NA,NA,190,18.64,6.386,159.732,75.788,52.227,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-27,719,-159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8773045136681,59.2498410680229
"397",33,2021-10-12,31.1,37.3,NA,NA,NA,8.702,NA,NA,166,17.557,4.274,242.474,96.28,66.375,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-27,740,-138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9807073954984,56.4533762057878
"398",33,2021-11-03,31.38,37.3,NA,NA,NA,8.354,NA,NA,156,18.212,4.16,70.353,63.068,58.456,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-27,762,-116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6220522625876,58.0369662205226
"399",33,2021-11-23,32.66,37,NA,NA,NA,9.34,NA,NA,173,19.217,4.491,117.166,68.153,38.984,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-27,782,-96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5976729944887,58.8395590936926
"400",33,2021-12-14,33.2,37.4,NA,NA,NA,9.196,NA,NA,147,18.966,4.122,182.477,71.94,101.907,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-27,803,-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6987951807229,57.1265060240964
"401",33,2022-01-04,33.57,37.2,NA,NA,NA,9.377,NA,NA,148,19.421,3.64,167.7,64.469,52.341,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-27,824,-54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9326779862973,57.8522490318737
"402",33,2022-02-01,28.77,37.7,NA,NA,NA,4.49,NA,NA,156,19.64,4.505,618.324,48.404,40.486,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-27,852,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6065345846368,68.2655543969413
"403",33,2022-02-15,28.04,37.7,NA,NA,NA,3.856,NA,NA,171,19.177,4.075,189.859,84.556,45.227,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-27,866,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7517831669044,68.3915834522111
"404",34,2021-07-23,32.83,36.7,NA,NA,NA,7.913,NA,NA,156,19.788,5.613,114.391,35.315,24.696,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-06-07,659,-319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1029546146817,60.2741395065489
"405",34,2021-08-27,33.77,36.6,NA,NA,NA,8.886,NA,NA,180,19.751,3.943,148.551,90.061,47.713,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-06-07,694,-284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3132958246965,58.4868226236304
"406",34,2021-09-21,35.34,36.5,NA,NA,NA,10.025,NA,NA,187,20.072,5.121,77.919,73.857,58.917,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-06-07,719,-259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3672891907187,56.796830786644
"407",34,2021-10-12,34.54,36.6,NA,NA,NA,9.22,NA,NA,178,20.091,3.942,282.245,98.197,63.74,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-06-07,740,-238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.693688477128,58.1673422119282
"408",34,2021-11-03,32.99,36.6,NA,NA,NA,8.217,NA,NA,158,19.577,4.877,64.235,41.317,32.015,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-06-07,762,-216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9075477417399,59.3422249166414
"409",34,2021-11-23,35.07,36.6,NA,NA,NA,10.038,NA,NA,150,20.492,4.185,369.489,108.958,98.924,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-06-07,782,-196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.622754491018,58.4317080125463
"410",34,2021-12-14,33.28,37.1,NA,NA,NA,8.984,NA,NA,155,19.688,3.832,75.543,39.28,40.898,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-06-07,803,-175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9951923076923,59.1586538461538
"411",34,2022-01-04,33.68,37.2,NA,NA,NA,8.724,NA,NA,157,20.155,3.806,282.07,68.337,40.943,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-06-07,824,-154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9026128266033,59.8426365795724
"412",34,2022-02-01,30.31,37.6,NA,NA,NA,6.798,NA,NA,133,18.763,4.191,154.643,39.323,24.62,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-06-07,852,-126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.428241504454,61.9036621577037
"413",34,2022-02-15,28.87,37.2,NA,NA,NA,5.339,NA,NA,152,18.951,3.895,488.832,59.382,23.341,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-06-07,866,-112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4932455836509,65.6425355039834
"414",34,2022-03-08,29.6,36.6,0.508861111111111,0.59021875,0.48545,5.058,1.57,3.21,145,19.959,4.356,52.154,44.392,30.911,0.785770833333333,0.970770833333333,"ISOLATED",83.3611111111111,114.489583333333,105.729166666667,117.697916666667,1.24166666666667,3.1,3416.81944444444,10609,9962.33333333333,27132,2019-10-03,2022-06-07,887,-91,168309.833333333,37094.3333333333,205404.166666667,50964.1666666667,154440,41001.8333333333,127308,0.878270833333333,13.1889583333333,6.10633333333333,7.082625,5.24223,10.71819,15.96042,4.34166666666667,2.77146166666667,5.35160302372685,17.0878378378378,67.429054054054
"415",34,2022-03-29,30.09,36.5,0.5480625,0.600340277777778,0.532642361111111,4.862,1.06166666666667,3.82666666666667,115,20.303,4.282,109.915,31.964,23.676,0.777429321396214,0.933382945248051,"ISOLATED",88.9444444444445,113.256944444444,114.107638888889,120.548611111111,0.848333333333332,2.66,3477.05555555556,8006.13888888889,10113.3333333333,23190.3333333333,2019-10-03,2022-06-07,908,-70,137798.333333333,33303.6666666667,171102,51838,119264,41724.6666666667,96073.6666666667,0.855406133322132,13.7808333333333,6.57675,7.20408333333333,3.544905,12.77724,16.322145,3.50833333333333,2.54131166666667,6.64207992569972,16.1581920903955,67.4742439348621
"416",34,2022-04-22,27.75,36.8,0.536326388888889,0.612555555555556,0.522853535353535,3.295,1.26666666666667,3.37,146,20.139,3.965,326.961,110.381,71.483,0.825381944444444,1.01665972222222,"ISOLATED",88.0416666666667,119.201388888889,106.416666666667,117.048611111111,3.05,3.05,4309.77777777778,9420.75,10555.3333333333,23869.6666666667,2019-10-03,2022-06-07,932,-46,164766.333333333,34425,199191.333333333,62272.6666666667,136918.666666667,51717.3333333333,113049,0.921020833333333,13.7865833333333,6.43591666666667,7.35066666666667,4.2294,11.25243,15.48183,6.1,1.69524666666667,3.62950954282407,11.8738738738739,72.572972972973
"417",34,2022-05-12,27.08,36.2,0.497034722222222,0.5616875,0.47882196969697,2.393,0.909999999999999,3.20333333333333,121,20.191,4.103,42.246,47.469,42.953,0.807635782014639,1.01388468078036,"ISOLATED",77.2847222222222,105.555555555556,95.4444444444444,103.909722222222,0.963333333333333,2.80666666666667,2579.44444444444,6198.16666666667,7027,18178.6666666667,2019-10-03,2022-06-07,952,-26,105331.333333333,25205.6666666667,130537,37980.3333333333,92556.6666666667,30953.3333333333,74378,0.910760231397501,12.7046666666667,5.96441666666667,6.74025,3.03849,10.69593,13.73442,3.77,1.02975333333333,3.77920504501741,8.83677991137371,74.5605612998523
"418",34,2022-06-03,34.29,35.1,0.50790625,0.52071875,0.4715,0,2.495,2.815,76,26.411,NA,NA,NA,NA,0.877367429822916,0.891315155208333,"ISOLATED",90.8958333333333,94.34375,103.385416666667,105.645833333333,3.265,4.38,1363.375,1920.25,6677.5,9396.5,2019-10-03,2022-06-07,974,-4,39403.5,16074,55477.5,23038,32439.5,16360.5,23043,0.884341292515625,12.3435,6.094875,6.248625,8.330805,9.399285,17.73009,7.645,5.38659,4.75877751944461,0,77.0224555263925
"419",35,2021-07-23,30.86,37,NA,NA,NA,7.821,NA,NA,172,17.989,4.733,215.522,81.157,37.964,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-05-09,659,-290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3434867141931,58.2922877511342
"420",35,2021-08-27,31.09,36.5,NA,NA,NA,8.25,NA,NA,156,17.824,4.216,189.397,466.775,58.423,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-05-09,694,-255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5358636217433,57.3303312962367
"421",35,2021-09-21,31.6,36.7,NA,NA,NA,8.932,NA,NA,171,18.044,5.554,612.881,81.449,39.259,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-05-09,719,-230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.2658227848101,57.1012658227848
"422",35,2021-10-12,31.95,37.3,NA,NA,NA,8.887,NA,NA,160,17.917,4.572,273.417,53.675,52.071,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-05-09,740,-209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.8153364632238,56.0782472613459
"423",35,2021-11-03,30.9,37,NA,NA,NA,7.242,NA,NA,153,18.987,54.232,123.92,57.039,117.158,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-05-09,762,-187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4368932038835,61.4466019417476
"424",35,2021-11-23,30.36,36.4,NA,NA,NA,6.945,NA,NA,153,19.475,4.104,68.09,58.29,26.687,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-05-09,782,-167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8754940711462,64.1469038208169
"425",35,2021-12-14,29.36,37,NA,NA,NA,6.531,NA,NA,143,18.757,4.045,293.317,101.903,47.997,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-05-09,803,-146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2445504087193,63.8862397820164
"426",35,2022-01-04,28.6,37.4,NA,NA,NA,4.674,NA,NA,137,19.999,4.261,46.24,31.393,27.627,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-05-09,824,-125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3426573426573,69.9265734265734
"427",35,2022-02-01,25.49,37.7,NA,NA,NA,1.678,NA,NA,124,19.6,4.056,88.401,70.212,51.451,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-05-09,852,-97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.58297371518242,76.8928991761475
"428",35,2022-02-15,25.45,37.6,NA,NA,NA,1.174,NA,NA,125,20.213,4.203,218.649,88.579,52.889,NA,NA,"ISOLATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-05-09,866,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61296660117878,79.4223968565815
"429",35,2022-03-08,26.38,37,0.467340277777778,0.53484375,0.441489898989899,1.973,0.785,2.8,120,19.378,4.239,127.452,112.143,52.424,0.739309027777778,0.949947916666667,"ISOLATED",72.8784722222222,102.114583333333,98.1527777777778,107.114583333333,1.965,4.58,1831.06944444444,3329.33333333333,5820.33333333333,13086.5,2019-10-03,2022-05-09,887,-62,61924.8333333333,18906.8333333333,80831.6666666667,27793.1666666667,53038.5,21972.8333333333,39952,0.844628472222222,12.0262083333333,5.60808333333333,6.418125,2.621115,9.3492,11.970315,6.545,-0.0558933333333336,6.2284345404128,7.47915087187263,73.4571645185747
"430",35,2022-03-29,25.08,35.5,0.488145833333333,0.517451388888889,0.468618055555556,0.272,1.32333333333333,2.82666666666667,100,19.39,5.282,145.421,84.027,62.878,0.785904311384198,0.896973927828303,"ISOLATED",79.8854166666667,94.4166666666667,101.465277777778,104.826388888889,2.205,3.64833333333333,1694.27777777778,2391.94444444444,3341.33333333333,5848.66666666667,2019-10-03,2022-05-09,908,-41,49034.6666666667,9190,58224.6666666667,23672.6666666667,34552,20331.3333333333,28703.3333333333,0.84143911960625,12.0671666666667,5.85775,6.20941666666667,4.41861,9.43824,13.85685,5.85333333333333,1.78968333333334,6.37793523508259,1.08452950558214,77.3125996810207
"431",35,2022-04-22,27.66,36.1,0.504486111111111,0.542055555555556,0.408166666666667,0,1.62,2.47,90,23.159,6.416,356.037,227.639,179.934,0.92725,0.999256944444444,"ISOLATED",85.6388888888889,98.1458333333333,91.9930555555555,98.0763888888889,4.73333333333333,4.73333333333333,1888.52777777778,2136.97222222222,7915,10121.6666666667,2019-10-03,2022-05-09,932,-17,48306,18036.6666666667,66342.6666666667,30577.3333333333,35765.3333333333,22662.3333333333,25643.6666666667,0.963253472222222,12.5585,6.05383333333333,6.50466666666667,5.40918,8.24733,13.65651,9.46666666666667,1.09801,1.53827089699074,0,83.7274041937816
"432",36,2021-07-23,23.87,37.2,NA,NA,NA,2.508,NA,NA,191,17.794,5.244,129.549,55.229,47.727,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-01-03,659,-164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5069124423963,74.5454545454545
"433",36,2021-08-27,25.16,37.5,NA,NA,NA,3.604,NA,NA,149,17.78,3.604,160.811,378.835,47.077,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-01-03,694,-129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3243243243243,70.6677265500795
"434",36,2021-09-21,25.4,37.1,NA,NA,NA,3.795,NA,NA,166,17.991,5.553,57.563,59.912,41.989,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-01-03,719,-104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9409448818898,70.8307086614173
"435",36,2021-10-12,26.02,37.2,NA,NA,NA,3.975,NA,NA,158,18.01,4.043,342.604,95.566,48.383,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-01-03,740,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2767102229055,69.2159877017679
"436",36,2021-11-03,24.85,37.3,NA,NA,NA,3.151,NA,NA,154,18.218,4.493,144.409,44.837,27.376,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-01-03,762,-61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6800804828974,73.3118712273642
"437",36,2021-11-23,24.95,36.3,NA,NA,NA,2.631,NA,NA,188,19.122,4.643,109.216,160.573,88.387,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-01-03,782,-41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5450901803607,76.6412825651303
"438",36,2021-12-14,24.76,37.4,NA,NA,NA,1.207,NA,NA,135,20.052,4.004,237.784,103.537,45.804,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-01-03,803,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87479806138934,80.9854604200323
"439",37,2021-07-23,33.11,37.7,NA,NA,NA,7.83,NA,NA,154,19.83,5.782,175.942,65.983,39.306,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-11,659,-203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6484445786771,59.8912715191785
"440",37,2021-08-27,36.53,37.3,NA,NA,NA,11.246,NA,NA,196,19.557,4.096,372.064,186.653,49.578,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-11,694,-168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7856556255133,53.5368190528333
"441",37,2021-09-21,38.27,37.1,NA,NA,NA,12.907,NA,NA,168,19.514,5.635,357.038,181.954,59.411,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-11,719,-143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7261562581657,50.9903318526261
"442",37,2021-10-12,38.98,37.7,NA,NA,NA,13.297,NA,NA,161,19.912,4.878,276.31,108.318,79.315,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-11,740,-122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1123653155464,51.0826064648538
"443",37,2021-11-03,38.9,36.8,NA,NA,NA,13.071,NA,NA,191,19.765,3.897,120.647,94.852,53.011,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-11,762,-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6015424164524,50.8097686375321
"444",37,2021-11-23,39.05,37,NA,NA,NA,14.05,NA,NA,181,20.141,4.116,81.149,65.743,30.593,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-11,782,-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9795134443022,51.5774647887324
"445",37,2021-12-14,38.25,37,NA,NA,NA,13.41,NA,NA,166,19.46,4.026,148.895,75.39,45.872,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-11,803,-59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0588235294118,50.875816993464
"446",37,2022-01-04,39.37,37.1,NA,NA,NA,14.691,NA,NA,163,19.853,3.94,116.408,100.802,142.16,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-11,824,-38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3152146304293,50.4267208534417
"447",37,2022-02-01,38.23,36.1,NA,NA,NA,7.909,NA,NA,123,23.965,4.142,117.636,121.52,89.953,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-02-11,852,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6879414072718,62.6863719591944
"448",38,2021-07-23,34.57,37.6,NA,NA,NA,10.38,NA,NA,186,18.55,5.12,119.813,61.531,83.04,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-08-26,659,-399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0260341336419,53.6592421174429
"449",38,2021-08-27,35.04,37.5,NA,NA,NA,11.226,NA,NA,210,18.106,4.971,491.35,107.99,76.247,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-08-26,694,-364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.0376712328767,51.6723744292238
"450",38,2021-09-21,35.8,37.5,NA,NA,NA,11.89,NA,NA,204,18.019,5.118,275.622,56.065,57.559,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-08-26,719,-339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2122905027933,50.3324022346369
"451",38,2021-10-12,35.37,37.2,NA,NA,NA,11.452,NA,NA,192,18.168,4.408,368.592,124.949,98.623,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-08-26,740,-318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3777212326831,51.3655640373198
"452",38,2021-11-03,33.5,37.1,NA,NA,NA,10.19,NA,NA,196,17.699,4.714,96.003,193.655,71.959,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-08-26,762,-296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.4179104477612,52.8328358208955
"453",38,2021-11-23,34.36,37.4,NA,NA,NA,11.347,NA,NA,194,18.2,4.484,89.546,72.847,30.642,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-08-26,782,-276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0238649592549,52.9685681024447
"454",38,2021-12-14,24.4,37.3,NA,NA,NA,10.968,NA,NA,204,18.518,3.864,114.443,456.529,37.414,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-08-26,803,-255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9508196721311,75.8934426229508
"455",38,2022-01-04,33.2,37.7,NA,NA,NA,10.88,NA,NA,195,17.857,4.265,81.218,32.763,34.065,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-10-03,2022-08-26,824,-234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7710843373494,53.7861445783132
